@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
46,5,1079,1012,0.516021,0.901961,0.040889,0.901961,0.959111,0.078231,0.52521,1.717333,0
46,5,1078,1013,0.515543,0.901961,0.040925,0.901961,0.959075,0.078298,0.524743,1.718861,0
46,5,1077,1014,0.515065,0.901961,0.040962,0.901961,0.959038,0.078365,0.524276,1.720392,0
46,5,1076,1015,0.514586,0.901961,0.040998,0.901961,0.959002,0.078431,0.52381,1.721925,0
46,5,1075,1016,0.514108,0.901961,0.041035,0.901961,0.958965,0.078498,0.523343,1.723461,0
46,5,1074,1017,0.51363,0.901961,0.041071,0.901961,0.958929,0.078565,0.522876,1.725,0
46,5,1073,1018,0.513152,0.901961,0.041108,0.901961,0.958892,0.078632,0.522409,1.726542,0
46,5,1072,1019,0.512673,0.901961,0.041145,0.901961,0.958855,0.0787,0.521942,1.728086,0
46,5,1071,1020,0.512195,0.901961,0.041182,0.901961,0.958818,0.078767,0.521475,1.729633,0
46,5,1070,1021,0.511717,0.901961,0.041219,0.901961,0.958781,0.078835,0.521008,1.731183,0
46,5,1069,1022,0.511239,0.901961,0.041256,0.901961,0.958744,0.078902,0.520542,1.732735,0
46,5,1068,1023,0.51076,0.901961,0.041293,0.901961,0.958707,0.07897,0.520075,1.734291,0
46,5,1067,1024,0.510282,0.901961,0.04133,0.901961,0.95867,0.079038,0.519608,1.735849,0
46,5,1066,1025,0.509804,0.901961,0.041367,0.901961,0.958633,0.079106,0.519141,1.73741,0
46,5,1065,1026,0.509326,0.901961,0.041404,0.901961,0.958596,0.079174,0.518674,1.738974,0
46,5,1064,1027,0.508847,0.901961,0.041441,0.901961,0.958559,0.079242,0.518207,1.740541,0
46,5,1063,1028,0.508369,0.901961,0.041479,0.901961,0.958521,0.07931,0.51774,1.74211,0
46,5,1062,1029,0.507891,0.901961,0.041516,0.901961,0.958484,0.079379,0.517274,1.743682,0
46,5,1061,1030,0.507413,0.901961,0.041554,0.901961,0.958446,0.079447,0.516807,1.745257,0
46,5,1060,1031,0.506934,0.901961,0.041591,0.901961,0.958409,0.079516,0.51634,1.746835,0
46,5,1059,1032,0.506456,0.901961,0.041629,0.901961,0.958371,0.079585,0.515873,1.748416,0
46,5,1058,1033,0.505978,0.901961,0.041667,0.901961,0.958333,0.079654,0.515406,1.75,0
46,5,1057,1034,0.5055,0.901961,0.041704,0.901961,0.958296,0.079723,0.514939,1.751587,0
46,5,1056,1035,0.505022,0.901961,0.041742,0.901961,0.958258,0.079792,0.514472,1.753176,0
46,5,1055,1036,0.504543,0.901961,0.04178,0.901961,0.95822,0.079861,0.514006,1.754768,0
46,5,1054,1037,0.504065,0.901961,0.041818,0.901961,0.958182,0.07993,0.513539,1.756364,0
46,5,1053,1038,0.503587,0.901961,0.041856,0.901961,0.958144,0.08,0.513072,1.757962,0
46,5,1052,1039,0.503109,0.901961,0.041894,0.901961,0.958106,0.08007,0.512605,1.759563,0
46,5,1051,1040,0.50263,0.901961,0.041933,0.901961,0.958067,0.080139,0.512138,1.761167,0
46,5,1050,1041,0.502152,0.901961,0.041971,0.901961,0.958029,0.080209,0.511671,1.762774,0
46,5,1049,1042,0.501674,0.901961,0.042009,0.901961,0.957991,0.080279,0.511204,1.764384,0
46,5,1048,1043,0.501196,0.901961,0.042048,0.901961,0.957952,0.080349,0.510738,1.765996,0
46,5,1047,1044,0.500717,0.901961,0.042086,0.901961,0.957914,0.08042,0.510271,1.767612,0
46,5,1046,1045,0.500239,0.901961,0.042125,0.901961,0.957875,0.08049,0.509804,1.769231,0
46,5,1045,1046,0.499761,0.901961,0.042163,0.901961,0.957837,0.08056,0.509337,1.770852,0
46,5,1044,1047,0.499283,0.901961,0.042202,0.901961,0.957798,0.080631,0.50887,1.772477,0
46,5,1043,1048,0.498804,0.901961,0.042241,0.901961,0.957759,0.080702,0.508403,1.774105,0
46,5,1042,1049,0.498326,0.901961,0.042279,0.901961,0.957721,0.080773,0.507937,1.775735,0
46,5,1041,1050,0.497848,0.901961,0.042318,0.901961,0.957682,0.080844,0.50747,1.777369,0
46,5,1040,1051,0.49737,0.901961,0.042357,0.901961,0.957643,0.080915,0.507003,1.779006,0
46,5,1039,1052,0.496891,0.901961,0.042396,0.901961,0.957604,0.080986,0.506536,1.780645,0
46,5,1038,1053,0.496413,0.901961,0.042435,0.901961,0.957565,0.081057,0.506069,1.782288,0
46,5,1037,1054,0.495935,0.901961,0.042475,0.901961,0.957525,0.081129,0.505602,1.783934,0
46,5,1036,1055,0.495457,0.901961,0.042514,0.901961,0.957486,0.0812,0.505135,1.785582,0
46,5,1035,1056,0.494978,0.901961,0.042553,0.901961,0.957447,0.081272,0.504669,1.787234,0
46,5,1034,1057,0.4945,0.901961,0.042593,0.901961,0.957407,0.081344,0.504202,1.788889,0
46,5,1033,1058,0.494022,0.901961,0.042632,0.901961,0.957368,0.081416,0.503735,1.790547,0
46,5,1032,1059,0.493544,0.901961,0.042672,0.901961,0.957328,0.081488,0.503268,1.792208,0
46,5,1031,1060,0.493066,0.901961,0.042711,0.901961,0.957289,0.08156,0.502801,1.793872,0
46,5,1030,1061,0.492587,0.901961,0.042751,0.901961,0.957249,0.081633,0.502334,1.795539,0
46,5,1029,1062,0.492109,0.901961,0.042791,0.901961,0.957209,0.081705,0.501867,1.797209,0
46,5,1028,1063,0.491631,0.901961,0.042831,0.901961,0.957169,0.081778,0.501401,1.798883,0
46,5,1027,1064,0.491153,0.901961,0.04287,0.901961,0.95713,0.081851,0.500934,1.800559,0
46,5,1026,1065,0.490674,0.901961,0.04291,0.901961,0.95709,0.081923,0.500467,1.802239,0
46,5,1025,1066,0.490196,0.901961,0.042951,0.901961,0.957049,0.081996,0.5,1.803922,0
46,5,1024,1067,0.489718,0.901961,0.042991,0.901961,0.957009,0.08207,0.499533,1.805607,0
46,5,1023,1068,0.48924,0.901961,0.043031,0.901961,0.956969,0.082143,0.499066,1.807297,0
46,5,1022,1069,0.488761,0.901961,0.043071,0.901961,0.956929,0.082216,0.498599,1.808989,0
46,5,1021,1070,0.488283,0.901961,0.043112,0.901961,0.956888,0.08229,0.498133,1.810684,0
46,5,1020,1071,0.487805,0.901961,0.043152,0.901961,0.956848,0.082363,0.497666,1.812383,0
46,5,1019,1072,0.487327,0.901961,0.043192,0.901961,0.956808,0.082437,0.497199,1.814085,0
46,5,1018,1073,0.486848,0.901961,0.043233,0.901961,0.956767,0.082511,0.496732,1.815789,0
46,5,1017,1074,0.48637,0.901961,0.043274,0.901961,0.956726,0.082585,0.496265,1.817498,0
46,5,1016,1075,0.485892,0.901961,0.043315,0.901961,0.956685,0.082659,0.495798,1.819209,0
46,5,1015,1076,0.485414,0.901961,0.043355,0.901961,0.956645,0.082734,0.495331,1.820924,0
46,5,1014,1077,0.484935,0.901961,0.043396,0.901961,0.956604,0.082808,0.494865,1.822642,0
46,5,1013,1078,0.484457,0.901961,0.043437,0.901961,0.956563,0.082883,0.494398,1.824363,0
46,5,1012,1079,0.483979,0.901961,0.043478,0.901961,0.956522,0.082958,0.493931,1.826087,0
46,5,1011,1080,0.483501,0.901961,0.043519,0.901961,0.956481,0.083032,0.493464,1.827815,0
46,5,1010,1081,0.483022,0.901961,0.043561,0.901961,0.956439,0.083107,0.492997,1.829545,0
46,5,1009,1082,0.482544,0.901961,0.043602,0.901961,0.956398,0.083183,0.49253,1.83128,0
46,5,1008,1083,0.482066,0.901961,0.043643,0.901961,0.956357,0.083258,0.492063,1.833017,0
46,5,1007,1084,0.481588,0.901961,0.043685,0.901961,0.956315,0.083333,0.491597,1.834758,0
46,5,1006,1085,0.48111,0.901961,0.043726,0.901961,0.956274,0.083409,0.49113,1.836502,0
46,5,1005,1086,0.480631,0.901961,0.043768,0.901961,0.956232,0.083485,0.490663,1.838249,0
46,5,1004,1087,0.480153,0.901961,0.04381,0.901961,0.95619,0.08356,0.490196,1.84,0
46,5,1003,1088,0.479675,0.901961,0.043851,0.901961,0.956149,0.083636,0.489729,1.841754,0
46,5,1002,1089,0.479197,0.901961,0.043893,0.901961,0.956107,0.083712,0.489262,1.843511,0
46,5,1001,1090,0.478718,0.901961,0.043935,0.901961,0.956065,0.083789,0.488796,1.845272,0
46,5,1000,1091,0.47824,0.901961,0.043977,0.901961,0.956023,0.083865,0.488329,1.847036,0
46,5,999,1092,0.477762,0.901961,0.044019,0.901961,0.955981,0.083942,0.487862,1.848804,0
46,5,998,1093,0.477284,0.901961,0.044061,0.901961,0.955939,0.084018,0.487395,1.850575,0
46,5,997,1094,0.476805,0.901961,0.044104,0.901961,0.955896,0.084095,0.486928,1.852349,0
46,5,996,1095,0.476327,0.901961,0.044146,0.901961,0.955854,0.084172,0.486461,1.854127,0
46,5,995,1096,0.475849,0.901961,0.044188,0.901961,0.955812,0.084249,0.485994,1.855908,0
46,5,994,1097,0.475371,0.901961,0.044231,0.901961,0.955769,0.084326,0.485528,1.857692,0
46,5,993,1098,0.474892,0.901961,0.044273,0.901961,0.955727,0.084404,0.485061,1.85948,0
46,5,992,1099,0.474414,0.901961,0.044316,0.901961,0.955684,0.084481,0.484594,1.861272,0
46,5,991,1100,0.473936,0.901961,0.044359,0.901961,0.955641,0.084559,0.484127,1.863067,0
46,5,990,1101,0.473458,0.901961,0.044402,0.901961,0.955598,0.084637,0.48366,1.864865,0
46,5,989,1102,0.472979,0.901961,0.044444,0.901961,0.955556,0.084715,0.483193,1.866667,0
46,5,988,1103,0.472501,0.901961,0.044487,0.901961,0.955513,0.084793,0.482726,1.868472,0
46,5,987,1104,0.472023,0.901961,0.04453,0.901961,0.95547,0.084871,0.48226,1.870281,0
46,5,986,1105,0.471545,0.901961,0.044574,0.901961,0.955426,0.084949,0.481793,1.872093,0
46,5,985,1106,0.471066,0.901961,0.044617,0.901961,0.955383,0.085028,0.481326,1.873909,0
46,5,984,1107,0.470588,0.901961,0.04466,0.901961,0.95534,0.085106,0.480859,1.875728,0
46,5,983,1108,0.47011,0.901961,0.044704,0.901961,0.955296,0.085185,0.480392,1.877551,0
46,5,982,1109,0.469632,0.901961,0.044747,0.901961,0.955253,0.085264,0.479925,1.879377,0
46,5,981,1110,0.469154,0.901961,0.044791,0.901961,0.955209,0.085343,0.479458,1.881207,0
46,5,980,1111,0.468675,0.901961,0.044834,0.901961,0.955166,0.085422,0.478992,1.883041,0
46,5,979,1112,0.468197,0.901961,0.044878,0.901961,0.955122,0.085502,0.478525,1.884878,0
46,5,978,1113,0.467719,0.901961,0.044922,0.901961,0.955078,0.085581,0.478058,1.886719,0
46,5,977,1114,0.467241,0.901961,0.044966,0.901961,0.955034,0.085661,0.477591,1.888563,0
46,5,976,1115,0.466762,0.901961,0.04501,0.901961,0.95499,0.085741,0.477124,1.890411,0
46,5,975,1116,0.466284,0.901961,0.045054,0.901961,0.954946,0.085821,0.476657,1.892262,0
46,5,974,1117,0.465806,0.901961,0.045098,0.901961,0.954902,0.085901,0.47619,1.894118,0
46,5,973,1118,0.465328,0.901961,0.045142,0.901961,0.954858,0.085981,0.475724,1.895976,0
46,5,972,1119,0.464849,0.901961,0.045187,0.901961,0.954813,0.086062,0.475257,1.897839,0
46,5,971,1120,0.464371,0.901961,0.045231,0.901961,0.954769,0.086142,0.47479,1.899705,0
46,5,970,1121,0.463893,0.901961,0.045276,0.901961,0.954724,0.086223,0.474323,1.901575,0
46,5,969,1122,0.463415,0.901961,0.04532,0.901961,0.95468,0.086304,0.473856,1.903448,0
46,5,968,1123,0.462936,0.901961,0.045365,0.901961,0.954635,0.086385,0.473389,1.905325,0
46,5,967,1124,0.462458,0.901961,0.04541,0.901961,0.95459,0.086466,0.472923,1.907206,0
46,5,966,1125,0.46198,0.901961,0.045455,0.901961,0.954545,0.086548,0.472456,1.909091,0
46,5,965,1126,0.461502,0.901961,0.0455,0.901961,0.9545,0.086629,0.471989,1.910979,0
46,5,964,1127,0.461023,0.901961,0.045545,0.901961,0.954455,0.086711,0.471522,1.912871,0
46,5,963,1128,0.460545,0.901961,0.04559,0.901961,0.95441,0.086792,0.471055,1.914767,0
46,5,962,1129,0.460067,0.901961,0.045635,0.901961,0.954365,0.086874,0.470588,1.916667,0
46,5,961,1130,0.459589,0.901961,0.04568,0.901961,0.95432,0.086957,0.470121,1.91857,0
46,5,960,1131,0.45911,0.901961,0.045726,0.901961,0.954274,0.087039,0.469655,1.920477,0
46,5,959,1132,0.458632,0.901961,0.045771,0.901961,0.954229,0.087121,0.469188,1.922388,0
46,5,958,1133,0.458154,0.901961,0.045817,0.901961,0.954183,0.087204,0.468721,1.924303,0
46,5,957,1134,0.457676,0.901961,0.045862,0.901961,0.954138,0.087287,0.468254,1.926221,0
46,5,956,1135,0.457198,0.901961,0.045908,0.901961,0.954092,0.087369,0.467787,1.928144,0
46,5,955,1136,0.456719,0.901961,0.045954,0.901961,0.954046,0.087452,0.46732,1.93007,0
46,5,954,1137,0.456241,0.901961,0.046,0.901961,0.954,0.087536,0.466853,1.932,0
46,5,953,1138,0.455763,0.901961,0.046046,0.901961,0.953954,0.087619,0.466387,1.933934,0
46,5,952,1139,0.455285,0.901961,0.046092,0.901961,0.953908,0.087703,0.46592,1.935872,0
46,5,951,1140,0.454806,0.901961,0.046138,0.901961,0.953862,0.087786,0.465453,1.937813,0
46,5,950,1141,0.454328,0.901961,0.046185,0.901961,0.953815,0.08787,0.464986,1.939759,0
46,5,949,1142,0.45385,0.901961,0.046231,0.901961,0.953769,0.087954,0.464519,1.941709,0
46,5,948,1143,0.453372,0.901961,0.046278,0.901961,0.953722,0.088038,0.464052,1.943662,0
46,5,947,1144,0.452893,0.901961,0.046324,0.901961,0.953676,0.088123,0.463585,1.945619,0
46,5,946,1145,0.452415,0.901961,0.046371,0.901961,0.953629,0.088207,0.463119,1.947581,0
46,5,945,1146,0.451937,0.901961,0.046418,0.901961,0.953582,0.088292,0.462652,1.949546,0
46,5,944,1147,0.451459,0.901961,0.046465,0.901961,0.953535,0.088377,0.462185,1.951515,0
46,5,943,1148,0.45098,0.901961,0.046512,0.901961,0.953488,0.088462,0.461718,1.953488,0
46,5,942,1149,0.450502,0.901961,0.046559,0.901961,0.953441,0.088547,0.461251,1.955466,0
46,5,941,1150,0.450024,0.901961,0.046606,0.901961,0.953394,0.088632,0.460784,1.957447,0
46,5,940,1151,0.449546,0.901961,0.046653,0.901961,0.953347,0.088717,0.460317,1.959432,0
46,5,939,1152,0.449067,0.901961,0.046701,0.901961,0.953299,0.088803,0.459851,1.961421,0
46,5,938,1153,0.448589,0.901961,0.046748,0.901961,0.953252,0.088889,0.459384,1.963415,0
46,5,937,1154,0.448111,0.901961,0.046796,0.901961,0.953204,0.088975,0.458917,1.965412,0
46,5,936,1155,0.447633,0.901961,0.046843,0.901961,0.953157,0.089061,0.45845,1.967413,0
46,5,935,1156,0.447154,0.901961,0.046891,0.901961,0.953109,0.089147,0.457983,1.969419,0
46,5,934,1157,0.446676,0.901961,0.046939,0.901961,0.953061,0.089234,0.457516,1.971429,0
46,5,933,1158,0.446198,0.901961,0.046987,0.901961,0.953013,0.08932,0.457049,1.973442,0
46,5,932,1159,0.44572,0.901961,0.047035,0.901961,0.952965,0.089407,0.456583,1.97546,0
46,5,931,1160,0.445242,0.901961,0.047083,0.901961,0.952917,0.089494,0.456116,1.977482,0
46,5,930,1161,0.444763,0.901961,0.047131,0.901961,0.952869,0.089581,0.455649,1.979508,0
46,5,929,1162,0.444285,0.901961,0.047179,0.901961,0.952821,0.089669,0.455182,1.981538,0
46,5,928,1163,0.443807,0.901961,0.047228,0.901961,0.952772,0.089756,0.454715,1.983573,0
46,5,927,1164,0.443329,0.901961,0.047276,0.901961,0.952724,0.089844,0.454248,1.985612,0
46,5,926,1165,0.44285,0.901961,0.047325,0.901961,0.952675,0.089932,0.453782,1.987654,0
46,5,925,1166,0.442372,0.901961,0.047374,0.901961,0.952626,0.09002,0.453315,1.989701,0
46,5,924,1167,0.441894,0.901961,0.047423,0.901961,0.952577,0.090108,0.452848,1.991753,0
46,5,923,1168,0.441416,0.901961,0.047472,0.901961,0.952528,0.090196,0.452381,1.993808,0
46,5,922,1169,0.440937,0.901961,0.047521,0.901961,0.952479,0.090285,0.451914,1.995868,0
46,5,921,1170,0.440459,0.901961,0.04757,0.901961,0.95243,0.090373,0.451447,1.997932,0
46,5,920,1171,0.439981,0.901961,0.047619,0.901961,0.952381,0.090462,0.45098,2,0
46,5,919,1172,0.439503,0.901961,0.047668,0.901961,0.952332,0.090551,0.450514,2.002073,0
46,5,918,1173,0.439024,0.901961,0.047718,0.901961,0.952282,0.09064,0.450047,2.004149,0
46,5,917,1174,0.438546,0.901961,0.047767,0.901961,0.952233,0.09073,0.44958,2.006231,0
46,5,916,1175,0.438068,0.901961,0.047817,0.901961,0.952183,0.090819,0.449113,2.008316,0
46,5,915,1176,0.43759,0.901961,0.047867,0.901961,0.952133,0.090909,0.448646,2.010406,0
46,5,914,1177,0.437111,0.901961,0.047917,0.901961,0.952083,0.090999,0.448179,2.0125,0
46,5,913,1178,0.436633,0.901961,0.047967,0.901961,0.952033,0.091089,0.447712,2.014599,0
46,5,912,1179,0.436155,0.901961,0.048017,0.901961,0.951983,0.091179,0.447246,2.016701,0
46,5,911,1180,0.435677,0.901961,0.048067,0.901961,0.951933,0.09127,0.446779,2.018809,0
46,5,910,1181,0.435198,0.901961,0.048117,0.901961,0.951883,0.09136,0.446312,2.020921,0
46,5,909,1182,0.43472,0.901961,0.048168,0.901961,0.951832,0.091451,0.445845,2.023037,0
46,5,908,1183,0.434242,0.901961,0.048218,0.901961,0.951782,0.091542,0.445378,2.025157,0
46,5,907,1184,0.433764,0.901961,0.048269,0.901961,0.951731,0.091633,0.444911,2.027282,0
46,5,906,1185,0.433286,0.901961,0.048319,0.901961,0.951681,0.091725,0.444444,2.029412,0
46,5,905,1186,0.432807,0.901961,0.04837,0.901961,0.95163,0.091816,0.443978,2.031546,0
46,5,904,1187,0.432329,0.901961,0.048421,0.901961,0.951579,0.091908,0.443511,2.033684,0
46,5,903,1188,0.431851,0.901961,0.048472,0.901961,0.951528,0.092,0.443044,2.035827,0
46,5,902,1189,0.431373,0.901961,0.048523,0.901961,0.951477,0.092092,0.442577,2.037975,0
46,5,901,1190,0.430894,0.901961,0.048574,0.901961,0.951426,0.092184,0.44211,2.040127,0
46,5,900,1191,0.430416,0.901961,0.048626,0.901961,0.951374,0.092277,0.441643,2.042283,0
46,5,899,1192,0.429938,0.901961,0.048677,0.901961,0.951323,0.092369,0.441176,2.044444,0
46,5,898,1193,0.42946,0.901961,0.048729,0.901961,0.951271,0.092462,0.44071,2.04661,0
46,5,897,1194,0.428981,0.901961,0.04878,0.901961,0.95122,0.092555,0.440243,2.04878,0
46,5,896,1195,0.428503,0.901961,0.048832,0.901961,0.951168,0.092649,0.439776,2.050955,0
46,5,895,1196,0.428025,0.901961,0.048884,0.901961,0.951116,0.092742,0.439309,2.053135,0
46,5,894,1197,0.427547,0.901961,0.048936,0.901961,0.951064,0.092836,0.438842,2.055319,0
46,5,893,1198,0.427068,0.901961,0.048988,0.901961,0.951012,0.092929,0.438375,2.057508,0
46,5,892,1199,0.42659,0.901961,0.049041,0.901961,0.950959,0.093023,0.437908,2.059701,0
46,5,891,1200,0.426112,0.901961,0.049093,0.901961,0.950907,0.093117,0.437442,2.0619,0
46,5,890,1201,0.425634,0.901961,0.049145,0.901961,0.950855,0.093212,0.436975,2.064103,0
46,5,889,1202,0.425155,0.901961,0.049198,0.901961,0.950802,0.093306,0.436508,2.06631,0
46,5,888,1203,0.424677,0.901961,0.049251,0.901961,0.950749,0.093401,0.436041,2.068522,0
46,5,887,1204,0.424199,0.901961,0.049303,0.901961,0.950697,0.093496,0.435574,2.07074,0
46,5,886,1205,0.423721,0.901961,0.049356,0.901961,0.950644,0.093591,0.435107,2.072961,0
46,5,885,1206,0.423242,0.901961,0.049409,0.901961,0.950591,0.093686,0.434641,2.075188,0
46,5,884,1207,0.422764,0.901961,0.049462,0.901961,0.950538,0.093782,0.434174,2.077419,0
46,5,883,1208,0.422286,0.901961,0.049516,0.901961,0.950484,0.093878,0.433707,2.079656,0
46,5,882,1209,0.421808,0.901961,0.049569,0.901961,0.950431,0.093973,0.43324,2.081897,0
46,5,881,1210,0.42133,0.901961,0.049622,0.901961,0.950378,0.09407,0.432773,2.084142,0
46,5,880,1211,0.420851,0.901961,0.049676,0.901961,0.950324,0.094166,0.432306,2.086393,0
46,5,879,1212,0.420373,0.901961,0.04973,0.901961,0.95027,0.094262,0.431839,2.088649,0
46,5,878,1213,0.419895,0.901961,0.049784,0.901961,0.950216,0.094359,0.431373,2.090909,0
46,5,877,1214,0.419417,0.901961,0.049837,0.901961,0.950163,0.094456,0.430906,2.093174,0
46,5,876,1215,0.418938,0.901961,0.049892,0.901961,0.950108,0.094553,0.430439,2.095445,0
46,5,875,1216,0.41846,0.901961,0.049946,0.901961,0.950054,0.09465,0.429972,2.09772,0
46,5,874,1217,0.417982,0.901961,0.05,0.901961,0.95,0.094748,0.429505,2.1,0
46,5,873,1218,0.417504,0.901961,0.050054,0.901961,0.949946,0.094845,0.429038,2.102285,0
46,5,872,1219,0.417025,0.901961,0.050109,0.901961,0.949891,0.094943,0.428571,2.104575,0
46,5,871,1220,0.416547,0.901961,0.050164,0.901961,0.949836,0.095041,0.428105,2.10687,0
46,5,870,1221,0.416069,0.901961,0.050218,0.901961,0.949782,0.09514,0.427638,2.10917,0
46,5,869,1222,0.415591,0.901961,0.050273,0.901961,0.949727,0.095238,0.427171,2.111475,0
46,5,868,1223,0.415112,0.901961,0.050328,0.901961,0.949672,0.095337,0.426704,2.113786,0
46,5,867,1224,0.414634,0.901961,0.050383,0.901961,0.949617,0.095436,0.426237,2.116101,0
46,5,866,1225,0.414156,0.901961,0.050439,0.901961,0.949561,0.095535,0.42577,2.118421,0
46,5,865,1226,0.413678,0.901961,0.050494,0.901961,0.949506,0.095634,0.425303,2.120746,0
46,5,864,1227,0.413199,0.901961,0.050549,0.901961,0.949451,0.095734,0.424837,2.123077,0
46,5,863,1228,0.412721,0.901961,0.050605,0.901961,0.949395,0.095833,0.42437,2.125413,0
46,5,862,1229,0.412243,0.901961,0.050661,0.901961,0.949339,0.095933,0.423903,2.127753,0
46,5,861,1230,0.411765,0.901961,0.050717,0.901961,0.949283,0.096033,0.423436,2.130099,0
46,5,860,1231,0.411286,0.901961,0.050773,0.901961,0.949227,0.096134,0.422969,2.13245,0
46,5,859,1232,0.410808,0.901961,0.050829,0.901961,0.949171,0.096234,0.422502,2.134807,0
46,5,858,1233,0.41033,0.901961,0.050885,0.901961,0.949115,0.096335,0.422035,2.137168,0
46,5,857,1234,0.409852,0.901961,0.050941,0.901961,0.949059,0.096436,0.421569,2.139535,0
46,5,856,1235,0.409374,0.901961,0.050998,0.901961,0.949002,0.096537,0.421102,2.141907,0
46,5,855,1236,0.408895,0.901961,0.051054,0.901961,0.948946,0.096639,0.420635,2.144284,0
46,5,854,1237,0.408417,0.901961,0.051111,0.901961,0.948889,0.09674,0.420168,2.146667,0
46,5,853,1238,0.407939,0.901961,0.051168,0.901961,0.948832,0.096842,0.419701,2.149055,0
46,5,852,1239,0.407461,0.901961,0.051225,0.901961,0.948775,0.096944,0.419234,2.151448,0
46,5,851,1240,0.406982,0.901961,0.051282,0.901961,0.948718,0.097046,0.418768,2.153846,0
46,5,850,1241,0.406504,0.901961,0.051339,0.901961,0.948661,0.097149,0.418301,2.15625,0
46,5,849,1242,0.406026,0.901961,0.051397,0.901961,0.948603,0.097252,0.417834,2.158659,0
46,5,848,1243,0.405548,0.901961,0.051454,0.901961,0.948546,0.097354,0.417367,2.161074,0
46,5,847,1244,0.405069,0.901961,0.051512,0.901961,0.948488,0.097458,0.4169,2.163494,0
46,5,846,1245,0.404591,0.901961,0.05157,0.901961,0.94843,0.097561,0.416433,2.165919,0
46,5,845,1246,0.404113,0.901961,0.051627,0.901961,0.948373,0.097665,0.415966,2.16835,0
46,5,844,1247,0.403635,0.901961,0.051685,0.901961,0.948315,0.097768,0.4155,2.170787,0
46,5,843,1248,0.403156,0.901961,0.051744,0.901961,0.948256,0.097872,0.415033,2.173228,0
46,5,842,1249,0.402678,0.901961,0.051802,0.901961,0.948198,0.097977,0.414566,2.175676,0
46,5,841,1250,0.4022,0.901961,0.05186,0.901961,0.94814,0.098081,0.414099,2.178129,0
45,6,841,1250,0.4022,0.882353,0.05079,0.882353,0.94921,0.096051,0.413632,2.133183,0
45,6,840,1251,0.401722,0.882353,0.050847,0.882353,0.949153,0.096154,0.413165,2.135593,0
45,6,839,1252,0.401243,0.882353,0.050905,0.882353,0.949095,0.096257,0.412698,2.138009,0
45,6,838,1253,0.400765,0.882353,0.050963,0.882353,0.949037,0.09636,0.412232,2.14043,0
45,6,837,1254,0.400287,0.882353,0.05102,0.882353,0.94898,0.096463,0.411765,2.142857,0
45,6,836,1255,0.399809,0.882353,0.051078,0.882353,0.948922,0.096567,0.411298,2.145289,0
45,6,835,1256,0.39933,0.882353,0.051136,0.882353,0.948864,0.09667,0.410831,2.147727,0
45,6,834,1257,0.398852,0.882353,0.051195,0.882353,0.948805,0.096774,0.410364,2.150171,0
45,6,833,1258,0.398374,0.882353,0.051253,0.882353,0.948747,0.096878,0.409897,2.15262,0
45,6,832,1259,0.397896,0.882353,0.051311,0.882353,0.948689,0.096983,0.40943,2.155074,0
45,6,831,1260,0.397418,0.882353,0.05137,0.882353,0.94863,0.097087,0.408964,2.157534,0
45,6,830,1261,0.396939,0.882353,0.051429,0.882353,0.948571,0.097192,0.408497,2.16,0
45,6,829,1262,0.396461,0.882353,0.051487,0.882353,0.948513,0.097297,0.40803,2.162471,0
45,6,828,1263,0.395983,0.882353,0.051546,0.882353,0.948454,0.097403,0.407563,2.164948,0
45,6,827,1264,0.395505,0.882353,0.051606,0.882353,0.948394,0.097508,0.407096,2.167431,0
45,6,826,1265,0.395026,0.882353,0.051665,0.882353,0.948335,0.097614,0.406629,2.16992,0
45,6,825,1266,0.394548,0.882353,0.051724,0.882353,0.948276,0.09772,0.406162,2.172414,0
45,6,824,1267,0.39407,0.882353,0.051784,0.882353,0.948216,0.097826,0.405696,2.174914,0
45,6,823,1268,0.393592,0.882353,0.051843,0.882353,0.948157,0.097933,0.405229,2.177419,0
45,6,822,1269,0.393113,0.882353,0.051903,0.882353,0.948097,0.098039,0.404762,2.179931,0
45,6,821,1270,0.392635,0.882353,0.051963,0.882353,0.948037,0.098146,0.404295,2.182448,0
45,6,820,1271,0.392157,0.882353,0.052023,0.882353,0.947977,0.098253,0.403828,2.184971,0
45,6,819,1272,0.391679,0.882353,0.052083,0.882353,0.947917,0.098361,0.403361,2.1875,0
45,6,818,1273,0.3912,0.882353,0.052144,0.882353,0.947856,0.098468,0.402894,2.190035,0
45,6,817,1274,0.390722,0.882353,0.052204,0.882353,0.947796,0.098576,0.402428,2.192575,0
45,6,816,1275,0.390244,0.882353,0.052265,0.882353,0.947735,0.098684,0.401961,2.195122,0
45,6,815,1276,0.389766,0.882353,0.052326,0.882353,0.947674,0.098793,0.401494,2.197674,0
45,6,814,1277,0.389287,0.882353,0.052386,0.882353,0.947614,0.098901,0.401027,2.200233,0
45,6,813,1278,0.388809,0.882353,0.052448,0.882353,0.947552,0.09901,0.40056,2.202797,0
45,6,812,1279,0.388331,0.882353,0.052509,0.882353,0.947491,0.099119,0.400093,2.205368,0
